"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ddx55",2.88048920314075e-15,0.43835267476995,0.831,0.341,8.94478312251296e-11
"Zer1",2.95520655940366e-15,0.291648362004288,0.563,0.12,9.17680292891617e-11
"Zfp687",2.95996916105871e-15,0.297490151648301,0.817,0.235,9.19159223583563e-11
"Rpl3",2.98696662045904e-15,-0.316262419441367,1,1,9.27542744651144e-11
"Cd2ap",2.99717570987274e-15,0.543091952503344,0.93,0.479,9.30712973186782e-11
"Cipc",3.0132724186819e-15,0.278664170246815,0.634,0.134,9.35711484173292e-11
"Gen1",3.11199608699797e-15,0.304083159148249,0.62,0.134,9.6636814489548e-11
"Ppp1cc",3.12334295637158e-15,-0.539428068476996,0.549,0.825,9.69891688242068e-11
"Rdh14",3.28964679327106e-15,0.382916829378893,0.775,0.253,1.02153401871446e-10
"Rcor1",3.3043029219719e-15,0.275994504819291,0.662,0.152,1.02608518635993e-10
"Wdr61",3.34770849089545e-15,-0.559066519267538,0.718,0.866,1.03956391767776e-10
"Ppib",3.40647719434968e-15,-0.419656534749691,0.972,1,1.05781336316141e-10
